,TICK,GP/A,PBR
48,QCOM,0.1266309133114544,21.274601799457994
49,DHR,0.052440225312167646,4.74870025974026
50,LIN,0.03611057588774666,3.2039547907094703
51,C,0.007318292634364118,0.8400700670586012
52,LOW,0.1383545522627581,103.93341470285317
53,UNP,0.04950479182025065,8.755847080080198
54,AMGN,0.08001842790875008,15.648668527579977
55,BMY,0.07455203787949123,3.866348926233409
56,ORCL,0.07145454214918101,28.75526929493495
57,PM,0.10871360035702332,-11.522333843240233
58,SBUX,0.061164426529277505,-17.614027293070535
59,BA,-0.026699794920334436,-7.908264113561913
60,UPS,-0.032992565055762084,237.81159042922374
61,CAT,0.036297941882437054,8.300315969473615
62,AMAT,0.10130873203175285,10.696312893227578
63,BLK,0.01327253619012103,3.5104648253266446
64,GE,0.025132964032637345,3.30913380971136
65,IBM,0.06746767027203775,5.795757471476429
66,MS,0.01090367805337936,1.5887187527639386
67,GS,0.00842370089112214,1.3744920838909935
68,RTX,0.01423963787287315,1.6432778743677507
69,MMM,0.08968401486988847,8.942304942566254
70,AMT,0.032813575110885285,27.013063465494074
71,NOW,0.11144230037738136,38.5291142780636
72,DE,0.035545839957604665,8.525816874245544
73,INTU,0.0837785998081929,12.84034199729364
74,TGT,0.14903996253512333,7.201271773961219
75,MU,0.03233316570747425,2.5476218832786226
76,AMD,0.16190582459272485,17.09443460407744
77,BKNG,0.03415013257748926,20.735393510729615
78,CVS,0.05075092646771991,1.4352996962630964
79,SQ,0.08178640363542411,43.41745733486626
80,AXP,0.03584212534031468,5.243000470588235
81,LMT,0.04419246696903964,18.15497012136326
82,MO,0.06677352680642848,34.12753150827756
83,FIS,0.014384198850218268,1.9259219187018255
84,ISRG,0.08020485455147776,9.884438662898834
85,LRCX,0.10434326451653031,16.716474412564853
86,ANTM,0.08932632915776713,2.7709823086237537
87,SPGI,0.10433117970806413,178.9229365815324
88,SCHW,0.007375106783313206,2.525445429676992
89,CHTR,0.009160506497649197,5.827156634320521
90,SYK,0.08077483250801049,7.395631662488536
91,CI,0.03842368334716406,1.743571826633016
92,UBER,0.0409900156381571,9.187605830751671
93,TJX,0.19361615367003254,14.471183047804407
94,PLD,0.016073234988563723,2.609588388020045
95,GILD,0.10092534389755434,4.625499699813207
96,ADP,0.033925382000125695,13.994363053559322
97,MDLZ,0.04235363515705648,2.994333435637102
98,ZTS,0.08972003821000808,21.12547265375431
99,TFC,0.010749605284862577,1.2394418072945712
100,USB,0.009456495247379966,1.8385213163525216
101,CSX,0.03978086598145403,5.718394303946264
102,XTSLA,,
103,ATVI,0.06902072785494828,4.9709559385515725
104,CCI,0.02556231943871234,8.205203657964274
105,BDX,0.050522393512091764,3.074438565832691
106,PNC,0.009561175883208801,1.5019946742716812
107,DUK,0.015789344040200014,1.683341495065432
108,GM,0.021318571051982618,1.8786546412613814
109,CB,0.017067315252602556,1.2313683637893036
110,CME,0.008786326925483477,2.8318058813293363
111,TMUS,0.05606458768397598,2.5305236434867777
112,FISV,0.026507993942561547,2.5792181330034025
113,FDX,0.06674799152249988,3.627059689148724
114,COP,0.031428662684851,2.31436034547221
115,ITW,0.0944786062003587,22.288907427852877
116,EL,0.19244705281959684,20.897622750046118
117,NSC,0.03408671829724461,4.969880533838145
118,SO,0.016919510310326596,2.462766418990419
119,CL,0.16601758793969848,92.05262746702557
120,ICE,0.013240887480190174,3.484266244332752
121,ADSK,0.13150086540839034,68.26797897048162
122,GPN,0.02525699045135187,2.3514462208729063
123,MMC,0.05643135949650519,7.131852710017575
124,EQIX,0.027443787298188634,5.964957529009813
125,D,0.018372347635681144,2.6795438226717234
126,APD,0.028472751944373105,5.01535139171844
127,SHW,0.10433985569759234,19.783704956242385
128,COF,0.016776485880048007,1.127448842964756
129,ADI,0.04875772559002729,4.867928564349383
130,ILMN,0.08398154251812788,12.40181103365999
131,PGR,0.03476223238369816,3.492944231808374
132,BSX,0.06777788608376385,3.7918224235938927
133,ZM,0.11611963247214559,25.101471810135138
134,VRTX,0.08153085891124157,6.536657843870279
135,WM,0.05339921622082126,7.648502243692969
136,ETN,0.04741704374057315,3.7661713146684526
137,TWLO,0.029736283776654864,7.76973232844316
138,HUM,0.08147216105693614,4.090610871794872
139,TWTR,0.06398918013108515,7.0266383186521795
140,ECL,0.07103608076795763,10.352437574637152
141,FCX,0.04422930903568717,5.473206123845095
142,EW,0.12372359094112283,12.105379988194915
143,EMR,0.07276797026775911,6.219535397414278
144,NOC,0.04699903303424858,5.2710145911711885
145,AON,0.041508376409042785,15.472876149928469
146,DG,0.10581660236795772,7.785051328897121
147,KLAC,0.09996664168359036,17.47999930770903
148,NEM,0.04295486958833909,2.2774865535465927
149,MCO,0.07099685711983238,38.40809540854047
150,HCA,0.11652979574647294,116.00174903496503
151,DOW,0.025492109972344232,3.876248858866104
152,REGN,0.06633922380894117,4.883726115026349
153,F,0.0038726189006252315,1.5904977537960248
154,ALGN,0.1263981507689014,14.837443398533953
155,KMB,0.09758602978941962,75.17146049840255
156,MET,0.004512378858725316,0.748129527079589
157,GD,0.0360567552818274,3.3718985484962647
158,WDAY,0.09389784445812431,18.996513116893656
159,USD,,
160,MRNA,-0.02672136845333424,26.709745145478504
161,ROST,0.15206968275419142,14.07851875622979
162,JCI,0.04171494785631518,2.5425353946533757
163,IDXX,0.17846638202253068,72.47707301514978
164,EXC,0.017468700944191406,1.3836808406321928
165,LHX,0.0378517316017316,2.09017887820884
166,ROP,0.04023342546035763,4.238635760224431
167,BAX,0.06294020680353664,5.03851133156865
168,AEP,0.019514049521281076,2.140024220058489
169,HPQ,0.09569047413420848,-13.09411559072643
170,CMG,0.10056718351781478,21.414961039732493
171,CTSH,0.09094132246055664,3.9477762834994463
172,ROKU,0.13453087412608972,36.41032069065485
173,EOG,0.047593799467280755,2.027050503827551
174,DOCU,0.14156687739433266,138.5270049395678
175,EBAY,0.11009839461418953,12.407009446784611
176,DD,0.02441329121065102,1.0692165252441306
177,DLR,0.01866466816114772,2.447248527309127
178,INFO,0.043811046655758835,5.163780820221821
179,BIIB,0.0959425482048345,3.8482980910815585
180,EA,0.08631239935587762,5.094769195529323
181,IQV,0.04583943983064648,6.888401074487585
182,CDNS,0.17373079021004686,16.484435889351783
183,TT,0.05232779084304967,6.398590975232923
184,A,0.08662394045896217,8.53585681265612
185,PH,0.04576286718767219,5.833000641994309
186,AIG,0.0024570275933917724,0.6165497518101917
187,TROW,0.09172530256121587,5.247916692876606
188,MAR,0.014493340350593093,112.52951278139535
189,SPOT,0.09089472020233955,19.86308545026738
190,PSA,0.048335105706862225,9.783965798689023
191,APH,0.062106057287483876,7.62204832030307
192,SRE,0.017456433964246582,2.0674283571640464
193,MCHP,0.05102527132437666,8.046343394374174
194,SNPS,0.0966209475344441,8.138519840434292
195,SYY,0.09330688762677886,28.818908362004738
196,TRV,0.024331129457709568,1.342945158316496
197,WBA,0.07435486222481412,2.296834195124383
198,PRU,0.004930255697219795,0.5798847985761958
199,BK,0.0081510456036948,0.9791839426078527
200,CMI,0.06210219236209335,4.805123683453237
201,APTV,0.04634174181029563,4.825908754459203
202,CARR,0.05180727692982107,6.101116478566858
203,STZ,0.04763559242289346,3.4509916145461648
204,MSCI,0.08758202344707712,-88.4058770220696
205,VEEV,0.09287845605497187,18.341544678597902
206,LUV,-0.017375968544003702,4.156245256421812
207,LULU,0.24197896643302674,17.173122031638034
208,SPG,0.026373474617388423,12.823693345624063
209,CNC,0.057407703837366666,1.4658861363442361
210,SLB,0.016590469906207286,3.0453581854030323
211,ALL,0.0364323303197949,1.2993165399511453
212,XEL,0.02450099153029264,2.5978965011320754
213,GIS,0.05328777129839419,4.373242191345029
214,ORLY,0.12694519672160268,264.4237283862596
215,DXCM,0.09301946160121198,21.1805270057487
216,PPG,0.08442421763141747,6.972601576375461
217,AFL,0.014029051524659874,1.0951524228969873
218,ZBH,0.05871560384475196,2.9362749477620507
219,CSGP,0.052959762386087905,6.6346554550124
220,CTVA,0.025674693427747426,1.4171892697389623
221,YUM,0.1406356801093643,-4.467458562919782
222,MNST,0.11135202707975023,10.046234340788164
223,IFF,0.03790435751944703,5.632929787631515
224,PANW,0.07475443699675394,34.371927735467075
225,MPC,0.023368327109608022,1.593577962250552
226,HLT,0.014443449716502537,-23.93606735033557
227,PSX,0.023062444034282998,1.8149808815844921
228,GLW,0.04136474411047929,3.2150874816099297
229,PINS,0.22096304253103805,21.595346968008418
230,ALXN,0.0795227310390543,3.1034603680307606
231,AZO,0.11501585536099827,-32.097535157451944
232,CRWD,0.0725323353825919,55.34063107788654
233,MTCH,0.16179853408487796,-33.18563884697457
234,TDG,0.02985396346392197,-9.058435845493563
235,KMI,0.0239395328803857,1.1914893436824023
236,MRVL,0.039120759236200835,3.8375459116878488
237,ADM,0.027192823669019893,1.6601442304
238,ANSS,0.09547839524357009,7.951097100153445
239,PCAR,0.025222929936305732,3.1713238606352263
240,MSI,0.10582934902537698,-57.24078153405018
241,WELL,0.012915238999370821,1.977854926265215
242,SBAC,0.04410244662109203,-6.529224871496495
243,XLNX,0.096343428773701,12.164588443301392
244,OKTA,0.0526252448998832,51.0409534394843
245,SWKS,0.1405402413373187,7.095766354843824
246,PEG,0.015204795204795205,2.0018543983983985
247,TEAM,0.11846517596646065,347.07669348468727
248,DFS,0.018558052600341927,3.187820568172568
249,SWK,0.06654841871655712,3.4595518004937444
250,CTAS,0.09697314634738591,10.23445929582319
251,PAYX,0.07704807669986304,12.158735813406237
252,DHI,0.07600452973650684,2.8073209496043314
253,PXD,0.03874356440792553,2.780612563920823
254,ROK,0.07912128258475094,19.825248772470466
255,ES,0.0235890560260417,2.1895200895704545
256,WLTW,0.036905348939814696,2.865514658780037
257,STT,0.00926896849758187,1.1812929421383118
258,FRC,0.007335321729287226,3.066493927772921
259,MCK,0.05094995553399628,-64.46096744654088
260,PTON,0.10863060989643268,17.74831657314733
261,AME,0.04141730186764487,5.153807074592737
262,WEC,0.018618292594002932,2.9212468406926657
263,TTD,0.09741996517343376,33.72446711181519
264,DAL,-0.030307239291071725,19.4483620547588
265,RMD,0.10472208177996421,10.539175512323977
266,VRSK,0.0598931471342802,11.159631090356534
267,VLO,0.005330861049947851,1.5762474864102973
268,AMP,0.007131532465653503,4.943980561104483
269,WMB,0.028121815917581797,2.4452557995568434
270,MTD,0.19862649397825372,105.79272835588573
271,BLL,0.035831689677843524,9.116784249160306
272,FAST,0.15607738290412893,10.621758079906337
273,AWK,0.019946701122506662,4.502091046792687
274,KKR,0.07461216631196291,2.5371290036841403
275,OTIS,0.0927170868347339,-7.91593793736952
276,WY,0.041137882410643124,3.37196808063223
277,KR,0.16304303152357075,2.9142122506265666
278,LEN,0.057369328399160625,1.8009039489952017
279,LYB,0.034601587436092984,4.5107720286036885
280,FTNT,0.1436518729138336,39.27450796261682
281,DLTR,0.10438732122149208,3.7602140771141888
282,BBY,0.1851366234856034,6.534312992369741
283,KEYS,0.09434214037896985,7.648056180995475
284,CBRE,0.08681515524323966,3.887380676165523
285,FITB,0.009727379323822552,1.2930613528935462
286,VFC,0.11997788762662394,10.579545185193682
287,DTE,0.020858976613328643,2.1934417899396377
288,ZBRA,0.11497674418604652,12.813132417910447
289,KHC,0.025252929980967644,1.0008965914216714
290,AVB,0.017588492486956712,2.4645891091572283
291,EQR,0.019221230103715743,2.5802660962317217
292,SIVB,0.010836162133016466,3.554844397696217
293,ED,0.026313697432228316,1.422063415079323
294,RNG,0.11138164155677226,95.45660284186877
295,ETSY,0.19404330816235799,37.34997877223797
296,CDW,0.0942673387053624,19.935101898080333
297,AJG,0.02550668565338492,4.3162919271927835
298,DELL,0.06601304541587327,31.20196982654296
299,MXIM,0.10724592891340684,13.238801205153939
300,LH,0.09771967496524958,2.7352846608331465
301,KDP,0.03563751782880331,2.1266435781610644
302,O,0.01884935525235068,2.2786466743428577
303,CPRT,0.08030117643231384,9.916570881726043
304,LBRDK,0.0011857588772588657,2.2222395585936074
305,ODFL,,
306,CLX,0.12210065645514223,20.263612540540542
307,SYF,0.020260974694626257,2.0113389688309518
308,FLT,0.05233577787963263,7.245763502593274
309,HIG,0.024544264684055,1.2989973298210953
310,EPAM,0.09469664120364586,12.636448080652823
311,YUMC,0.06694252873563218,4.071886334514986
312,HSY,0.10559530960063383,14.908755705457331
313,SPLK,0.10137623230250528,13.798819250880644
314,NUE,0.036743976291843033,2.2009929510277684
315,EXPE,0.033868378812199035,16.569246347019867
316,URI,0.04947391985672711,5.222089983718372
317,KSU,0.03856884785226816,5.779427391282886
318,ARE,0.014479926693142482,2.04764736367395
319,OKE,0.04088136647238408,3.804706949790464
320,VMC,0.025904292025989772,3.866568601354165
321,WST,0.07556016894552223,12.497406205446213
322,CERN,0.15427964222235696,5.077943412334941
323,W,0.2329554791770288,-27.988338455420227
324,EFX,0.06632472585779979,7.379227632874637
325,IP,0.049813985749416735,2.869486072829132
326,TSN,0.036578487224321735,1.8406911410666325
327,PPL,0.023173164851608613,1.6765730782920811
328,MKC,0.05464982588484412,6.038402885306029
329,QRVO,0.07637027865852394,4.835373900709661
330,VIAC,0.045895600326605016,1.6214855798581744
331,HUBS,0.10376686331881668,31.664356376080928
332,RSG,0.04745241956132116,3.9224857171819565
333,EIX,0.02447673412904342,1.6568771936218678
334,TER,0.12315098295725542,9.771934206245712
335,CHD,0.07517701800525996,7.135822857899616
336,FTV,-0.0035386100987446654,2.729716331184043
337,MLM,0.030829426886435807,3.7217886417573465
338,ETR,0.0166285216908498,1.9624394733291952
339,WDC,0.03757044458359424,2.1453882445823584
340,BURL,0.1427485425651208,46.49465088197197
341,VRSN,0.1552495599662688,-16.882815852130417
342,OXY,0.027478017585931255,2.5828824660083987
343,KMX,0.038593649559773235,5.136875201406039
344,VTR,0.020279192912619134,2.0413950065848625
345,WORK,0.08851666187286847,29.424003545789194
346,TTWO,0.0871887979063036,6.5267595895275585
347,AEE,0.018669996877926944,2.4072205289774
348,NTRS,0.008966853113369751,2.0575380224744064
349,TDOC,0.014664876326091375,1.846556265237219
350,GRMN,0.11249353433532824,4.8829437872590065
351,TSCO,0.1412276376215117,10.937331736526946
352,Z,0.06298273172191234,6.853538603775431
353,LVS,0.06046042197337435,15.672979589640095
354,TRMB,0.07139844988294144,5.727873206372154
355,HPE,0.042805560232736524,1.2801222837404391
356,TFX,0.053624723682810585,6.0606892449085965
357,KEY,0.010667151981965058,1.234624720353212
358,DOV,0.0719547285129032,5.972632726411369
359,MKTX,0.09459911118054361,21.282312262776934
360,RF,0.011683368501041461,1.237696073898511
361,NVCR,0.11048277396117617,41.37090136529801
362,GNRC,0.09269328925460442,15.021612808235385
363,MTB,0.010277129339215148,1.3249818114847258
364,HOLX,0.1646204987617042,6.044361876434407
365,PODD,0.08601633829889477,32.58030059642147
366,EXAS,0.07442987867028676,7.787829777980364
367,COO,0.05051614566404017,3.278435746698499
368,XYL,0.0608,6.586933132075472
369,HES,0.05637320014876999,3.9669172240029815
370,PAYC,0.07470344091365046,36.57794852381555
371,FE,0.041449262324577185,2.6828253828934643
372,AES,0.020923041354795828,7.261976297646165
373,COUP,0.027021752467260195,19.084227807092848
374,CFG,0.008633807656436631,0.920296610392119
375,IAC,0.06588746683246784,3.3556155187322614
376,SGEN,0.08081944439584435,7.562863394971474
377,EXPD,0.07260492789146958,7.05503545935028
378,DRI,0.031770014907933436,7.798564776994827
379,ESS,0.019563044012152895,3.1356618257752387
380,AMCR,0.038940064601028834,3.895171205342237
381,MGM,0.01597142222534229,3.0637509822858027
382,HAL,0.04347195357833656,3.6962805500603135
383,INVH,0.016027672903953807,2.22526051553089
384,ANET,0.08748493063502456,7.280063584788201
385,WAT,0.16412046818220233,80.17232228272107
386,CAG,0.040329133130131485,2.147522501429933
387,HZNP,0.09600886998288712,5.193191172645566
388,CMS,0.024539877300613498,3.3745301426491996
389,NDAQ,0.04382891150787029,4.103120723768071
390,TRU,0.060780130204059306,7.255000897567121
391,CTLT,0.03637428184579354,5.448446333092172
392,EXR,0.03126593789086413,7.483084559532047
393,PEAK,0.015455943745038109,2.639454545106355
394,TYL,0.05318543428883961,9.188082865459181
395,CAH,0.039714662671347746,9.134847870116692
396,BR,0.05112899573925035,12.678132574616457
397,CE,0.034466953891282424,5.113589399886557
398,GWW,0.16314535345512313,11.650167877461707
399,ULTA,0.22717780795914475,9.295973490022
400,ALLY,0.011840913457579667,1.2112329989798
401,ZEN,0.10071900760170567,41.20131751541691
402,UAL,-0.01539934170753006,3.0332721825503355
403,ABC,0.03167573339084666,-35.14126395323154
404,LNG,0.02120626383169454,-98.17756012565445
405,J,0.04950490008909253,2.853173720425806
406,ALB,0.025396743988534625,4.157379153451773
407,STE,0.05365807700606919,4.594076794612865
408,DGX,0.09225723656067304,2.526066648912561
409,IR,0.032811079421618324,2.306956784981962
410,CTXS,0.13989150463147093,154.0572538990396
411,ON,0.05359944623904015,4.983605572982903
412,PFG,0.005911113493446499,1.0437680995718315
413,NTAP,0.11224959705272852,36.188961205020924
414,AKAM,0.0698648786148609,4.068121969394745
415,MAA,0.02236852836287877,2.9426095240430925
416,MPWR,0.10664043009008756,17.870116672374035
417,OMC,0.022674990595792702,5.553420848139022
418,SSNC,0.0345776080785752,3.261008922242631
419,SUI,0.020209009237960606,3.1958372077702544
420,MDB,0.08526779846464819,-3839.802239618518
421,RCL,-0.007247948394691212,2.48117970351351
422,CZR,0.019568503504191287,3.8881692376395534
423,AVY,0.09387070793405546,11.103558391810896
424,CCL,-0.0065493627899165935,1.5655703102894674
425,IT,0.10406430209430961,15.620246523383479
426,DRE,0.021298277738839962,3.220066284302917
427,GPC,0.10774455616967436,5.407984383405371
428,BXP,0.01719821210690785,2.8392352007381536
429,AVTR,0.05870892848130015,11.214045521369568
430,HBAN,0.0091841544888571,1.5314081155341603
431,NVR,0.08717755027962794,5.9054047799053455
432,IEX,0.0609750185642527,6.592275807878346
433,MAS,0.11459234897005366,84.10081017435897
434,MKL,0.052899428037182596,1.3706689200712523
435,VTRS,0.02211590011859698,0.7046614996013784
436,ENTG,0.0791281888174779,11.508139883174556
437,ALNY,0.04124904132916904,16.032915840341964
438,LYFT,0.016951829507557657,12.441646154938391
439,PCG,0.014582652060170046,1.240368406075901
440,CVNA,0.08056071926765619,122.25819211558307
441,CRL,,
442,VICI,0.021542096623968207,1.7075917190172856
443,CINF,0.04927020550432067,1.5883091356010752
444,K,0.06601466992665037,6.928499167095116
445,RJF,0.039267942672903816,2.4269156028792613
446,ACGL,0.023201841621298427,1.3113298630216117
447,PENN,0.03822107681713744,5.939467171015154
448,EMN,0.0327675184977927,2.6052049330898224
449,TECH,0.07298490327709822,10.670258489956082
450,ENPH,0.10160636345910598,42.02695996016471
451,DPZ,0.24403765263200883,-4.641721611741589
452,PTC,0.09922618536757355,11.420576008626497
453,TDY,0.059609030837004404,4.927666500650437
454,PKI,0.10502574332799644,3.9947017720824993
455,INCY,0.09402406907432297,6.960872060623421
456,LB,0.2652320456313197,-28.159427673716014
457,ABMD,0.13339993307356168,11.851685784749346
458,FICO,,
459,NUAN,0.05982890518232797,12.623635762890435
460,MOH,0.048468317247167436,6.971798473282443
461,DDOG,0.07232084050817734,28.919533619097752
462,POOL,0.13743698517534936,24.001223212973244
463,GDDY,0.08891790638747687,-1141.7571423255813
464,FMC,0.04922249273541192,4.9690739199135665
465,WAB,0.02852962692026335,1.5079404799304506
466,CGNX,0.09354962675667601,11.999722795558872
467,BMRN,0.028952021367915977,3.53219599990453
468,PHM,0.06646684961154391,2.1826351843207044
469,SJM,0.049265341400172864,1.7373707048565443
470,CCK,0.03797240551889622,6.695882424021838
471,JBHT,0.07426622053901019,6.9966749887890565
472,ZS,0.0625185016682602,52.05268149845635
473,EVRG,0.01755498841960848,1.6610890090915336
474,LUMN,0.04872546048422399,1.249046246909156
475,XRAY,0.06230999785913081,2.885065470505335
476,LNT,0.016883116883116882,2.46963794092827
477,FBHS,0.08399581447810076,5.148095342821113
478,WHR,0.06702702702702702,3.879804192682285
479,WRK,0.025991455244066528,1.3131381643710662
480,ELAN,0.03394055175298287,1.672334958175533
481,LDOS,0.03924546399168732,3.704202009321595
482,AAL,-0.014885176106308863,-2.057589990388816
483,STNE,0.023904785410812878,1.4252004140179575
484,EQH,-0.0029666263612167162,1.008701052072412
485,CHRW,0.06440540112879253,7.028903706674653
486,RPRX,0.027640080832514475,5.275140246107987
487,LKQ,0.09469624004078141,2.3890692937660614
488,FANG,0.032748737158749076,1.5937053227200364
489,BFB,,
490,WYNN,0.029013925256535057,-41.81472728460754
491,WSM,0.20706633852659617,8.043436169781097
492,BIO,0.03532478949121912,1.8783650783304353
493,PKG,0.04633266964429855,4.10731248251856
494,HRL,0.04671351441243021,3.862362812669261
495,DVN,0.05155367231638418,5.104827762911611
496,PWR,,
497,UDR,,
498,BKR,0.02728444760175757,1.622810388272706
499,TXT,0.034837790584730945,2.272744086227545
500,GH,0.021969107057414426,12.258560576667604
501,ATO,0.029593383151211537,1.8091045328840802
502,FFIV,0.1040217874288756,5.38496920456864
503,VMW,0.09439619520264682,7.596646784664678
504,SBNY,0.005191292418192509,2.2504448834045947
505,HAS,0.07657630968023416,4.653859233076108
506,TPR,0.14400520219866508,4.47508864704051
507,AAP,0.09166075713814174,3.54630156493362
508,SEDG,0.04526880004136048,12.290664316232823
509,CREE,0.013216422925533617,6.925833801276208
510,FOXA,0.032565702733585306,2.023844593203261
511,AVLR,0.0650183201619139,11.730987646274626
512,HWM,0.03556759591016342,4.030177617262919
513,MTN,0.057038846170501215,8.820927632790513
514,WPC,0.022116062703754703,1.8512658591393882
515,FNF,0.04723020513328709,1.5560805038917496
516,NVAX,-0.19509453206014107,26.772288484380805
517,NLY,0.010206522511199835,0.9935022934637786
518,SNA,0.08932029951351929,3.352026746843055
519,XPO,0.04607582410786072,5.654731438700147
520,MPW,0.019801991964591627,1.7498322029528521
521,LNC,0.008785401204542721,0.549768272434909
522,GGG,0.12314297670974907,9.883844673745077
523,HST,-0.005120248254460822,1.9506059522227495
524,CNP,0.022138567715335664,2.2173831164578113
525,ALLE,0.10448296083925197,14.55064244996383
526,JKHY,0.0719719911890844,7.8205292098844215
527,L,0.018993967795004736,0.8032512860022396
528,BILL,0.009839759142684345,15.084400589451016
529,MASI,0.10915055426054217,9.601607297216658
530,CHGG,0.06600220854295687,21.233517261968228
531,TREX,0.1276989248428277,20.66668180945439
532,QGEN,0.06610554195919513,4.296242681583894
533,BWA,0.04816270509701167,1.8205456726820162
534,RPM,0.1012350506233973,7.821330023563374
535,IPG,0.04919995344377504,4.1294464221070815
536,FDS,0.09532033994053613,12.686767178998355
537,NDSN,0.07872072576404253,6.449786335541517
538,ELS,0.03311315376957838,9.959592694095017
539,TTC,0.10957247965141151,10.29016699188453
540,BRO,0.029781769726666796,3.7415817568642034
541,RGEN,0.032095967863567304,7.640008318346794
542,MHK,0.05310889336365491,1.6750577466313645
543,MOS,0.017605028853247634,1.3259224681153068
544,LII,0.1354489544895449,-737.6667246783626
545,LPLA,0.05609167126409753,8.969273485877519
546,NLOK,0.08683341198678622,-25.570528780487805
547,SAM,0.1574311460845285,16.626013678632596
548,LYV,0.0032210807453521726,-37.43254690825229
549,LW,0.053737587458825224,28.837838415260453
550,TXG,0.10213796658062003,28.561435400069275
551,DAR,0.04429580226072541,4.118984424475321
552,BAH,0.08572545203368588,10.863642347416528
553,CBOE,0.047126524975063304,3.3497954313356626
554,BKI,0.02587636483047369,4.408564143547589
555,WRB,0.037484645756779136,2.245831454068754
556,BG,0.03821602198266751,2.1910337058932887
557,FIVN,0.0720588262943458,42.59390144861085
558,IRM,0.043142164184194136,9.661619161647147
559,CDAY,0.014415113485443123,6.6627022171384995
560,CPT,0.02227046381195485,3.2906691174357494
561,LEA,0.03812525570893883,2.45307861124169
562,PLUG,-0.17463993142772946,10.665756125027722
563,FIVE,0.1472846114300773,12.724071383376083
564,WTRG,0.01664731037541233,2.477411815895251
565,GL,0.011902819632267742,1.3801712735426785
566,WU,0.054189526447142575,56.92761174705252
567,UHS,0.0942014096884004,1.9693326169760839
568,AZPN,0.17035862562689796,15.833595225428507
569,PNR,0.06802153816830268,5.036519424583393
570,OC,0.053369897690117074,2.6114496344527045
571,RE,0.005836705999022763,1.0822087036056103
572,LAD,0.08209210209944193,3.9119954912643244
573,NCLH,-0.01072936566069273,2.3956295036523003
574,NWSA,0.08056181264078442,1.8954603960152503
575,HUBB,0.057973294527147945,4.966716104347826
576,EWBC,0.007282064412055982,2.009532965597081
577,FND,0.11632727809264258,11.80888461461337
578,HSIC,0.11060887237260651,3.0241020162643975
579,PRAH,0.10428021915036038,7.058371630323455
580,DISCK,0.05271804500249362,1.6129900428134556
581,MKSI,0.0772580562528818,4.372382843830742
582,NWL,0.060408163265306125,2.938011952503872
583,BFAM,0.00024177223070169225,7.911062175717812
584,DT,0.07090601774796705,14.16247187711726
585,STLD,0.04773083381234727,2.503421952312962
586,CF,0.014971304998752391,3.4722820205338807
587,IVZ,0.013897069096348082,1.1840261532367915
588,WEX,0.0335005384706846,5.312955886807409
589,GLPI,0.03053904822119267,3.9533342175641435
590,CMA,0.008521599019618967,1.2783032309299895
591,DOX,0.054312515145019384,2.6024834652205597
592,BLDR,0.16033558946069298,8.91961300609048
593,REG,0.017111332420948377,1.687248135979276
594,RS,0.08661864114077071,1.9429578261719513
595,OLED,0.0864123703542626,11.832656399828204
596,NI,0.023488577845330188,2.060558617462337
597,AXON,0.10087160025575244,10.11843176219328
598,PNW,0.0037687519158563147,1.6990992922165835
599,FHN,0.009596112054530988,1.2913116563245823
